9.76E-01,9.29E+01,1.10E+00,8.06E+01
9.73E-01,9.32E+01,1.09E+00,8.10E+01
9.74E-01,9.31E+01,1.09E+00,8.13E+01
9.75E-01,9.29E+01,1.13E+00,7.71E+01
9.81E-01,9.24E+01,1.09E+00,8.12E+01
9.69E-01,9.36E+01,1.07E+00,8.30E+01
9.70E-01,9.34E+01,1.10E+00,8.03E+01
9.70E-01,9.35E+01,1.08E+00,8.29E+01
9.64E-01,9.41E+01,1.07E+00,8.37E+01
9.66E-01,9.39E+01,1.08E+00,8.26E+01
9.77E-01,9.27E+01,1.07E+00,8.32E+01
9.70E-01,9.35E+01,1.08E+00,8.24E+01
9.64E-01,9.41E+01,1.08E+00,8.29E+01
9.70E-01,9.35E+01,1.09E+00,8.14E+01
9.74E-01,9.31E+01,1.06E+00,8.46E+01
9.67E-01,9.37E+01,1.07E+00,8.35E+01
9.63E-01,9.42E+01,1.10E+00,8.04E+01
9.71E-01,9.33E+01,1.11E+00,7.97E+01
9.68E-01,9.36E+01,1.09E+00,8.19E+01
9.60E-01,9.45E+01,1.08E+00,8.26E+01
9.68E-01,9.37E+01,1.08E+00,8.20E+01
9.66E-01,9.39E+01,1.08E+00,8.26E+01
9.73E-01,9.32E+01,1.06E+00,8.49E+01
9.64E-01,9.41E+01,1.06E+00,8.41E+01
9.60E-01,9.44E+01,1.06E+00,8.46E+01
9.60E-01,9.45E+01,1.07E+00,8.33E+01
9.68E-01,9.37E+01,1.04E+00,8.62E+01
9.63E-01,9.42E+01,1.05E+00,8.50E+01
9.73E-01,9.32E+01,1.06E+00,8.43E+01
9.72E-01,9.33E+01,1.10E+00,8.06E+01
9.72E-01,9.33E+01,1.05E+00,8.51E+01
9.77E-01,9.28E+01,1.09E+00,8.16E+01
9.68E-01,9.37E+01,1.07E+00,8.31E+01
9.69E-01,9.36E+01,1.09E+00,8.19E+01
9.68E-01,9.37E+01,1.06E+00,8.40E+01
9.80E-01,9.25E+01,1.05E+00,8.53E+01
9.75E-01,9.30E+01,1.05E+00,8.52E+01
9.65E-01,9.40E+01,1.09E+00,8.11E+01
9.53E-01,9.52E+01,1.09E+00,8.10E+01
9.62E-01,9.43E+01,1.09E+00,8.16E+01
9.58E-01,9.47E+01,1.05E+00,8.53E+01
9.73E-01,9.32E+01,1.13E+00,7.77E+01
9.73E-01,9.32E+01,1.08E+00,8.26E+01
9.67E-01,9.38E+01,1.07E+00,8.37E+01
9.76E-01,9.28E+01,1.07E+00,8.33E+01
9.62E-01,9.42E+01,1.07E+00,8.31E+01
9.67E-01,9.38E+01,1.09E+00,8.17E+01
9.69E-01,9.36E+01,1.06E+00,8.41E+01
9.60E-01,9.44E+01,1.07E+00,8.37E+01
9.66E-01,9.38E+01,1.09E+00,8.16E+01
9.69E-01,9.35E+01,1.07E+00,8.31E+01
9.66E-01,9.39E+01,1.05E+00,8.50E+01
9.60E-01,9.45E+01,1.05E+00,8.52E+01
9.56E-01,9.49E+01,1.05E+00,8.50E+01
9.66E-01,9.39E+01,1.06E+00,8.49E+01
9.64E-01,9.41E+01,1.07E+00,8.38E+01
9.58E-01,9.47E+01,1.07E+00,8.39E+01
9.59E-01,9.46E+01,1.07E+00,8.38E+01
9.73E-01,9.32E+01,1.08E+00,8.25E+01
9.71E-01,9.34E+01,1.09E+00,8.16E+01
9.66E-01,9.39E+01,1.07E+00,8.33E+01
9.62E-01,9.43E+01,1.06E+00,8.49E+01
9.69E-01,9.36E+01,1.05E+00,8.52E+01
9.65E-01,9.39E+01,1.04E+00,8.62E+01
9.59E-01,9.45E+01,1.07E+00,8.38E+01
9.66E-01,9.39E+01,1.07E+00,8.37E+01
9.68E-01,9.37E+01,1.05E+00,8.59E+01
9.62E-01,9.43E+01,1.08E+00,8.24E+01
9.59E-01,9.46E+01,1.03E+00,8.73E+01
9.73E-01,9.32E+01,1.07E+00,8.39E+01
9.62E-01,9.43E+01,1.07E+00,8.32E+01
9.66E-01,9.39E+01,1.06E+00,8.42E+01
9.60E-01,9.45E+01,1.06E+00,8.41E+01
9.62E-01,9.43E+01,1.07E+00,8.31E+01
9.57E-01,9.48E+01,1.06E+00,8.43E+01
9.49E-01,9.56E+01,1.10E+00,8.08E+01
9.53E-01,9.51E+01,1.07E+00,8.35E+01
9.56E-01,9.49E+01,1.04E+00,8.63E+01
9.52E-01,9.52E+01,1.08E+00,8.29E+01
9.52E-01,9.53E+01,1.05E+00,8.59E+01
9.59E-01,9.45E+01,1.08E+00,8.26E+01
9.61E-01,9.44E+01,1.06E+00,8.50E+01
9.54E-01,9.51E+01,1.06E+00,8.46E+01
9.66E-01,9.38E+01,1.05E+00,8.52E+01
9.65E-01,9.40E+01,1.06E+00,8.46E+01
9.70E-01,9.34E+01,1.09E+00,8.14E+01
9.64E-01,9.41E+01,1.07E+00,8.36E+01
9.59E-01,9.46E+01,1.04E+00,8.69E+01
9.54E-01,9.51E+01,1.03E+00,8.79E+01
9.57E-01,9.48E+01,1.06E+00,8.44E+01
9.82E-01,9.23E+01,1.08E+00,8.25E+01
9.65E-01,9.40E+01,1.04E+00,8.67E+01
9.58E-01,9.47E+01,1.03E+00,8.72E+01
9.49E-01,9.56E+01,1.06E+00,8.42E+01
9.60E-01,9.45E+01,1.07E+00,8.39E+01
9.55E-01,9.50E+01,1.03E+00,8.74E+01
9.66E-01,9.39E+01,1.03E+00,8.74E+01
9.69E-01,9.35E+01,1.03E+00,8.70E+01
9.62E-01,9.43E+01,1.06E+00,8.40E+01
9.58E-01,9.47E+01,1.05E+00,8.56E+01
9.59E-01,9.46E+01,1.05E+00,8.56E+01
9.61E-01,9.44E+01,1.08E+00,8.25E+01
9.53E-01,9.51E+01,1.04E+00,8.62E+01
9.66E-01,9.39E+01,1.08E+00,8.29E+01
9.72E-01,9.33E+01,1.05E+00,8.59E+01
9.56E-01,9.49E+01,1.07E+00,8.38E+01
9.56E-01,9.49E+01,1.07E+00,8.34E+01
9.62E-01,9.43E+01,1.05E+00,8.57E+01
9.59E-01,9.45E+01,1.06E+00,8.48E+01
9.62E-01,9.43E+01,1.09E+00,8.16E+01
9.57E-01,9.48E+01,1.03E+00,8.70E+01
9.53E-01,9.52E+01,1.03E+00,8.70E+01
9.56E-01,9.49E+01,1.08E+00,8.27E+01
9.62E-01,9.43E+01,1.07E+00,8.31E+01
9.58E-01,9.47E+01,1.06E+00,8.43E+01
9.65E-01,9.40E+01,1.12E+00,7.89E+01
9.65E-01,9.40E+01,1.07E+00,8.30E+01
9.53E-01,9.52E+01,1.04E+00,8.61E+01
9.53E-01,9.52E+01,1.07E+00,8.33E+01
9.55E-01,9.50E+01,1.05E+00,8.50E+01
9.61E-01,9.44E+01,1.11E+00,7.94E+01
9.67E-01,9.38E+01,1.09E+00,8.14E+01
9.59E-01,9.46E+01,1.09E+00,8.13E+01
9.61E-01,9.44E+01,1.07E+00,8.39E+01
9.54E-01,9.51E+01,1.08E+00,8.23E+01
9.59E-01,9.46E+01,1.10E+00,8.07E+01
9.61E-01,9.44E+01,1.09E+00,8.14E+01
9.61E-01,9.44E+01,1.07E+00,8.30E+01
9.55E-01,9.50E+01,1.07E+00,8.34E+01
9.52E-01,9.53E+01,1.07E+00,8.30E+01
9.62E-01,9.43E+01,1.07E+00,8.37E+01
9.57E-01,9.48E+01,1.06E+00,8.43E+01
9.55E-01,9.50E+01,1.07E+00,8.40E+01
9.55E-01,9.49E+01,1.09E+00,8.10E+01
9.65E-01,9.39E+01,1.06E+00,8.40E+01
9.68E-01,9.37E+01,1.05E+00,8.58E+01
9.58E-01,9.46E+01,1.07E+00,8.38E+01
9.56E-01,9.49E+01,1.06E+00,8.47E+01
9.58E-01,9.47E+01,1.08E+00,8.22E+01
9.62E-01,9.42E+01,1.10E+00,8.08E+01
9.71E-01,9.34E+01,1.08E+00,8.26E+01
9.66E-01,9.39E+01,1.09E+00,8.14E+01
9.60E-01,9.45E+01,1.07E+00,8.39E+01
9.59E-01,9.46E+01,1.08E+00,8.27E+01
9.65E-01,9.39E+01,1.08E+00,8.24E+01
9.56E-01,9.48E+01,1.07E+00,8.35E+01
9.48E-01,9.56E+01,1.05E+00,8.52E+01
9.51E-01,9.54E+01,1.05E+00,8.50E+01
9.46E-01,9.58E+01,1.06E+00,8.46E+01
9.63E-01,9.42E+01,1.08E+00,8.25E+01
9.67E-01,9.37E+01,1.09E+00,8.16E+01
9.63E-01,9.42E+01,1.09E+00,8.17E+01
9.62E-01,9.43E+01,1.09E+00,8.13E+01
9.56E-01,9.49E+01,1.07E+00,8.31E+01
9.54E-01,9.50E+01,1.08E+00,8.25E+01
9.60E-01,9.44E+01,1.09E+00,8.18E+01
9.64E-01,9.40E+01,1.08E+00,8.28E+01
9.64E-01,9.41E+01,1.10E+00,8.01E+01
9.63E-01,9.42E+01,1.09E+00,8.11E+01
9.62E-01,9.43E+01,1.06E+00,8.45E+01
9.63E-01,9.42E+01,1.07E+00,8.30E+01
9.62E-01,9.43E+01,1.05E+00,8.55E+01
9.59E-01,9.46E+01,1.04E+00,8.65E+01
9.58E-01,9.46E+01,1.07E+00,8.38E+01
9.54E-01,9.51E+01,1.08E+00,8.22E+01
9.69E-01,9.36E+01,1.05E+00,8.53E+01
9.62E-01,9.43E+01,1.07E+00,8.34E+01
9.59E-01,9.45E+01,1.07E+00,8.36E+01
9.56E-01,9.48E+01,1.09E+00,8.10E+01
9.63E-01,9.42E+01,1.08E+00,8.29E+01
9.56E-01,9.49E+01,1.11E+00,7.91E+01
9.60E-01,9.45E+01,1.11E+00,7.95E+01
9.70E-01,9.34E+01,1.11E+00,7.90E+01
9.66E-01,9.38E+01,1.11E+00,7.91E+01
9.69E-01,9.36E+01,1.06E+00,8.49E+01
9.59E-01,9.46E+01,1.08E+00,8.22E+01
9.67E-01,9.38E+01,1.05E+00,8.51E+01
9.61E-01,9.43E+01,1.06E+00,8.46E+01
9.54E-01,9.51E+01,1.02E+00,8.82E+01
9.54E-01,9.51E+01,1.06E+00,8.48E+01
9.47E-01,9.58E+01,1.08E+00,8.25E+01
9.50E-01,9.55E+01,1.05E+00,8.50E+01
9.59E-01,9.46E+01,1.06E+00,8.44E+01
9.64E-01,9.40E+01,1.11E+00,7.98E+01
9.64E-01,9.40E+01,1.09E+00,8.14E+01
9.60E-01,9.45E+01,1.10E+00,8.05E+01
9.67E-01,9.38E+01,1.09E+00,8.14E+01
9.63E-01,9.41E+01,1.06E+00,8.43E+01
9.59E-01,9.46E+01,1.04E+00,8.65E+01
9.63E-01,9.42E+01,1.05E+00,8.55E+01
9.63E-01,9.41E+01,1.10E+00,8.04E+01
9.60E-01,9.45E+01,1.06E+00,8.40E+01
9.60E-01,9.45E+01,1.04E+00,8.62E+01
9.61E-01,9.44E+01,1.09E+00,8.18E+01
9.61E-01,9.44E+01,1.08E+00,8.21E+01
9.53E-01,9.51E+01,1.05E+00,8.58E+01
9.55E-01,9.49E+01,1.06E+00,8.43E+01
9.61E-01,9.44E+01,1.06E+00,8.48E+01
9.55E-01,9.49E+01,1.06E+00,8.48E+01
9.52E-01,9.53E+01,1.04E+00,8.65E+01
9.56E-01,9.49E+01,1.05E+00,8.57E+01
9.54E-01,9.51E+01,1.06E+00,8.49E+01
9.68E-01,9.37E+01,1.03E+00,8.76E+01
9.61E-01,9.43E+01,1.05E+00,8.53E+01
9.67E-01,9.38E+01,1.07E+00,8.33E+01
9.59E-01,9.45E+01,1.04E+00,8.60E+01
9.59E-01,9.46E+01,1.04E+00,8.65E+01
9.59E-01,9.46E+01,1.07E+00,8.37E+01
9.70E-01,9.35E+01,1.11E+00,7.95E+01
9.66E-01,9.39E+01,1.09E+00,8.17E+01
9.61E-01,9.44E+01,1.06E+00,8.47E+01
9.53E-01,9.52E+01,1.06E+00,8.49E+01
9.52E-01,9.52E+01,1.08E+00,8.27E+01
9.48E-01,9.57E+01,1.05E+00,8.57E+01
9.51E-01,9.53E+01,1.05E+00,8.53E+01
9.54E-01,9.51E+01,1.05E+00,8.51E+01
9.55E-01,9.50E+01,1.05E+00,8.54E+01
9.54E-01,9.50E+01,1.06E+00,8.43E+01
9.48E-01,9.57E+01,1.05E+00,8.50E+01
9.53E-01,9.52E+01,1.07E+00,8.37E+01
9.59E-01,9.46E+01,1.05E+00,8.53E+01
9.61E-01,9.44E+01,1.05E+00,8.55E+01
9.61E-01,9.44E+01,1.09E+00,8.19E+01
9.62E-01,9.43E+01,1.05E+00,8.50E+01
9.59E-01,9.46E+01,1.04E+00,8.61E+01
9.52E-01,9.53E+01,1.05E+00,8.50E+01
9.54E-01,9.50E+01,1.03E+00,8.74E+01
9.50E-01,9.54E+01,1.04E+00,8.66E+01
9.52E-01,9.53E+01,1.05E+00,8.51E+01
9.53E-01,9.52E+01,1.06E+00,8.40E+01
9.50E-01,9.54E+01,1.04E+00,8.64E+01
9.50E-01,9.55E+01,1.04E+00,8.61E+01
9.53E-01,9.52E+01,1.06E+00,8.41E+01
9.50E-01,9.55E+01,1.06E+00,8.49E+01
9.54E-01,9.51E+01,1.05E+00,8.55E+01
9.55E-01,9.50E+01,1.05E+00,8.51E+01
9.64E-01,9.41E+01,1.06E+00,8.41E+01
9.55E-01,9.50E+01,1.07E+00,8.31E+01
9.65E-01,9.39E+01,1.06E+00,8.40E+01
9.61E-01,9.43E+01,1.06E+00,8.49E+01
9.57E-01,9.48E+01,1.05E+00,8.51E+01
9.55E-01,9.50E+01,1.04E+00,8.66E+01
9.65E-01,9.40E+01,1.05E+00,8.55E+01
9.58E-01,9.46E+01,1.06E+00,8.47E+01
9.65E-01,9.40E+01,1.07E+00,8.38E+01
9.63E-01,9.42E+01,1.06E+00,8.45E+01
9.56E-01,9.49E+01,1.04E+00,8.63E+01
9.59E-01,9.46E+01,1.07E+00,8.32E+01
9.59E-01,9.46E+01,1.07E+00,8.35E+01
9.66E-01,9.39E+01,1.03E+00,8.79E+01
9.63E-01,9.41E+01,1.09E+00,8.10E+01
9.58E-01,9.46E+01,1.07E+00,8.35E+01
9.50E-01,9.55E+01,1.06E+00,8.46E+01
9.49E-01,9.56E+01,1.02E+00,8.84E+01
9.53E-01,9.51E+01,1.03E+00,8.71E+01
9.60E-01,9.44E+01,1.06E+00,8.45E+01
9.54E-01,9.51E+01,1.07E+00,8.31E+01
9.48E-01,9.57E+01,1.06E+00,8.43E+01
9.50E-01,9.55E+01,1.04E+00,8.67E+01
9.59E-01,9.46E+01,1.09E+00,8.15E+01
9.60E-01,9.45E+01,1.06E+00,8.47E+01
9.60E-01,9.45E+01,1.08E+00,8.26E+01
9.67E-01,9.38E+01,1.11E+00,7.92E+01
9.58E-01,9.47E+01,1.08E+00,8.27E+01
9.51E-01,9.54E+01,1.06E+00,8.46E+01
9.69E-01,9.36E+01,1.06E+00,8.42E+01
9.55E-01,9.49E+01,1.05E+00,8.50E+01
9.63E-01,9.42E+01,1.06E+00,8.42E+01
9.56E-01,9.49E+01,1.04E+00,8.63E+01
9.53E-01,9.52E+01,1.06E+00,8.44E+01
9.51E-01,9.54E+01,1.06E+00,8.42E+01
9.47E-01,9.58E+01,1.02E+00,8.80E+01
9.57E-01,9.48E+01,1.04E+00,8.69E+01
9.57E-01,9.48E+01,1.04E+00,8.61E+01
9.55E-01,9.50E+01,1.01E+00,8.91E+01
9.50E-01,9.55E+01,1.02E+00,8.82E+01
9.48E-01,9.57E+01,1.05E+00,8.56E+01
9.58E-01,9.47E+01,1.04E+00,8.62E+01
9.55E-01,9.49E+01,1.04E+00,8.63E+01
9.61E-01,9.44E+01,1.06E+00,8.48E+01
9.60E-01,9.45E+01,1.03E+00,8.79E+01
9.56E-01,9.49E+01,1.03E+00,8.79E+01
9.51E-01,9.54E+01,1.02E+00,8.84E+01
9.50E-01,9.55E+01,1.06E+00,8.47E+01
9.51E-01,9.54E+01,1.04E+00,8.66E+01
9.57E-01,9.48E+01,1.08E+00,8.29E+01
9.57E-01,9.48E+01,1.05E+00,8.53E+01
9.50E-01,9.55E+01,1.06E+00,8.40E+01
9.67E-01,9.38E+01,1.04E+00,8.61E+01
9.54E-01,9.51E+01,1.06E+00,8.49E+01
9.55E-01,9.50E+01,1.03E+00,8.76E+01
9.50E-01,9.54E+01,1.04E+00,8.67E+01
9.51E-01,9.54E+01,1.07E+00,8.33E+01
9.52E-01,9.53E+01,1.06E+00,8.48E+01
9.58E-01,9.47E+01,1.07E+00,8.37E+01
9.52E-01,9.53E+01,1.09E+00,8.17E+01
9.67E-01,9.38E+01,1.10E+00,8.06E+01
9.64E-01,9.41E+01,1.04E+00,8.61E+01
9.56E-01,9.48E+01,1.05E+00,8.59E+01
9.62E-01,9.43E+01,1.06E+00,8.42E+01
9.48E-01,9.56E+01,1.05E+00,8.56E+01
9.51E-01,9.54E+01,1.02E+00,8.86E+01
9.68E-01,9.37E+01,1.05E+00,8.58E+01
9.63E-01,9.41E+01,1.04E+00,8.62E+01
9.55E-01,9.50E+01,1.06E+00,8.43E+01
9.60E-01,9.44E+01,1.06E+00,8.45E+01
9.57E-01,9.48E+01,1.07E+00,8.32E+01
9.55E-01,9.50E+01,1.06E+00,8.41E+01
9.53E-01,9.51E+01,1.06E+00,8.41E+01
9.52E-01,9.53E+01,1.05E+00,8.56E+01
9.64E-01,9.41E+01,1.03E+00,8.74E+01
9.57E-01,9.48E+01,1.05E+00,8.54E+01
9.58E-01,9.47E+01,1.08E+00,8.29E+01
9.54E-01,9.51E+01,1.04E+00,8.69E+01
9.54E-01,9.50E+01,1.03E+00,8.78E+01
9.53E-01,9.51E+01,1.05E+00,8.50E+01
9.53E-01,9.51E+01,1.08E+00,8.22E+01
9.55E-01,9.50E+01,1.05E+00,8.54E+01
9.61E-01,9.44E+01,1.06E+00,8.49E+01
9.57E-01,9.48E+01,1.07E+00,8.35E+01
9.55E-01,9.50E+01,1.07E+00,8.37E+01
9.58E-01,9.47E+01,1.07E+00,8.38E+01
9.49E-01,9.56E+01,1.06E+00,8.43E+01
9.53E-01,9.52E+01,1.06E+00,8.49E+01
9.58E-01,9.47E+01,1.04E+00,8.60E+01
9.53E-01,9.52E+01,1.05E+00,8.50E+01
9.55E-01,9.50E+01,1.03E+00,8.76E+01
9.56E-01,9.49E+01,1.03E+00,8.72E+01
